pair,method,signal,period,cost,sharpe,ann_return,ann_vol,total_return,max_drawdown,n_trades,hit_rate,avg_turnover,exposure
KO-PEP,kalman_momentum,threshold_z,oos_2023_2025,tc_10bps,-0.8746537303648706,-0.048444208732850935,0.05503767072723392,-0.11220912088287283,-0.15507552954376969,22,0.45194805194805193,0.07316092469753682,0.6374172185430463
KO-PEP,kalman_momentum,threshold_z,full_2013_2025,no_cost,0.2632841828531715,0.016245054321511798,0.07068743306475038,0.220964279033659,-0.17734913636655736,116,0.4843026248069995,0.07569475868645623,0.622357463164638
KO-PEP,kalman_momentum,threshold_z,full_2013_2025,tc_5bps,0.12820389708651095,0.0065928087362230325,0.07077275858334445,0.08481504837930331,-0.18821718639495558,116,0.4843026248069995,0.07569475868645623,0.622357463164638
KO-PEP,kalman_momentum,threshold_z,full_2013_2025,tc_10bps,-0.006545471025543128,-0.0029724171461790183,0.0709186756360888,-0.03620800839746863,-0.2275001763325605,116,0.4843026248069995,0.07569475868645623,0.622357463164638
KO-PEP,kalman_momentum,proportional,book_era_2013_2022,no_cost,0.36097048545800053,0.01678525306179046,0.04950706645725155,0.1809595245385971,-0.12015148788768586,1,0.5148986889153755,0.14128655207822238,0.9996028594122319
KO-PEP,kalman_momentum,proportional,book_era_2013_2022,tc_5bps,0.001382151745651563,-0.001157093260530595,0.04954901011052331,-0.011501786345859522,-0.12103801999441026,1,0.4684147794994041,0.14128655207822238,0.9996028594122319
KO-PEP,kalman_momentum,proportional,book_era_2013_2022,tc_10bps,-0.3574035138161498,-0.01878537505084299,0.04961792658859735,-0.17261909786464824,-0.1927901177811526,1,0.43504171632896305,0.14128655207822238,0.9996028594122319
KO-PEP,kalman_momentum,proportional,oos_2023_2025,no_cost,-0.9635238156012876,-0.03444544737645161,0.03571506324024864,-0.08058266941993852,-0.11376899634251073,1,0.4792703150912106,0.14593547274251864,0.9983443708609272
KO-PEP,kalman_momentum,proportional,oos_2023_2025,tc_5bps,-1.4760660775935628,-0.05204270807346478,0.03577088070428621,-0.12023488242952818,-0.14688552883297332,1,0.44112769485903813,0.14593547274251864,0.9983443708609272
KO-PEP,kalman_momentum,proportional,oos_2023_2025,tc_10bps,-1.985148245102079,-0.06932163166665006,0.03586032091781628,-0.1581821385139719,-0.17900386807604185,1,0.4013266998341625,0.14593547274251864,0.9983443708609272
KO-PEP,kalman_momentum,proportional,full_2013_2025,no_cost,0.16404443198566535,0.006647952326619633,0.047167519988887165,0.0855515348279896,-0.17000756956479038,1,0.5081704581864787,0.14215605056548164,0.9996796925048046
KO-PEP,kalman_momentum,proportional,full_2013_2025,tc_5bps,-0.2155000622685491,-0.011224547349192648,0.04721155641162905,-0.13050787358942328,-0.2365482694491387,1,0.46331304069208584,0.14215605056548164,0.9996796925048046
KO-PEP,kalman_momentum,proportional,full_2013_2025,tc_10bps,-0.5939884530427091,-0.028782242988032003,0.04728333618925157,-0.3035868845176303,-0.3365371762460111,1,0.42838833707145146,0.14215605056548164,0.9996796925048046
KO-PEP,kalman_momentum,kalman_z,book_era_2013_2022,no_cost,0.6531298979848791,0.04215178638849104,0.06661077598450699,0.5106625524405708,-0.15697326097592632,68,0.5042955326460481,0.055356967438996624,0.46227164416203337
KO-PEP,kalman_momentum,kalman_z,book_era_2013_2022,tc_5bps,0.5479050070168903,0.03490467066153258,0.06667307463575521,0.40891636320151825,-0.16308259111779375,68,0.5042955326460481,0.055356967438996624,0.46227164416203337
KO-PEP,kalman_momentum,kalman_z,book_era_2013_2022,tc_10bps,0.4425579461019925,0.027704448072878973,0.06678342076817238,0.31397823015918336,-0.16915057156315455,68,0.5042955326460481,0.055356967438996624,0.46227164416203337
KO-PEP,kalman_momentum,kalman_z,oos_2023_2025,no_cost,-0.2005130555720451,-0.013130289669088024,0.05763954148137427,-0.031182913447758365,-0.11549609751747578,26,0.4645308924485126,0.08663172616111818,0.7235099337748344
KO-PEP,kalman_momentum,kalman_z,oos_2023_2025,tc_5bps,-0.39004503763612053,-0.023843520436327204,0.05761662349738283,-0.05620009134313486,-0.11828438774911401,26,0.4645308924485126,0.08663172616111818,0.7235099337748344
KO-PEP,kalman_momentum,kalman_z,oos_2023_2025,tc_10bps,-0.5788811834328967,-0.03444559034288419,0.0576779424385525,-0.08058299571184635,-0.13118401537745106,26,0.4645308924485126,0.08663172616111818,0.7235099337748344
KO-PEP,kalman_momentum,kalman_z,full_2013_2025,no_cost,0.5056003137094429,0.03122021892286786,0.06497759380935336,0.46355569281905007,-0.15697326097592632,94,0.4934415990006246,0.06140756137498683,0.5128122998078155
KO-PEP,kalman_momentum,kalman_z,full_2013_2025,tc_5bps,0.38622750296360076,0.023269457754755862,0.06502731910112682,0.3297351348947559,-0.16977564961439184,94,0.4934415990006246,0.06140756137498683,0.5128122998078155
KO-PEP,kalman_momentum,kalman_z,full_2013_2025,tc_10bps,0.26681448166588106,0.015376160144294992,0.0651313460914717,0.2080939280728087,-0.1888483975374642,94,0.4934415990006246,0.06140756137498683,0.5128122998078155
GLD-GDX,rolling_ols,threshold_z,book_era_2013_2022,no_cost,0.5697935478461911,0.03840239783157773,0.07050266333049617,0.4567903312358932,-0.11051770858783165,50,0.4976905311778291,0.04284963153442615,0.6883942766295708
GLD-GDX,rolling_ols,threshold_z,book_era_2013_2022,tc_5bps,0.49321703677616335,0.03281184740881371,0.07050224648694012,0.3803510564845092,-0.11068030111130349,50,0.4976905311778291,0.04284963153442615,0.6883942766295708
GLD-GDX,rolling_ols,threshold_z,book_era_2013_2022,tc_10bps,0.41644137355015176,0.027248845747566364,0.07053539199192009,0.30789021765774516,-0.11342434656761924,50,0.4976905311778291,0.04284963153442615,0.6883942766295708
GLD-GDX,rolling_ols,threshold_z,oos_2023_2025,no_cost,-0.47748816721186454,-0.03592901882858124,0.0713189339615543,-0.08396498818269571,-0.13627194943936255,7,0.43820224719101125,0.025463631320308273,0.8841059602649006
GLD-GDX,rolling_ols,threshold_z,oos_2023_2025,tc_5bps,-0.5225227335642812,-0.03901727684993361,0.07131242760862837,-0.09098246089554285,-0.1384993329909638,7,0.43820224719101125,0.025463631320308273,0.8841059602649006
GLD-GDX,rolling_ols,threshold_z,oos_2023_2025,tc_10bps,-0.5674183156012241,-0.042096943836117395,0.0713244198235693,-0.09794911295708131,-0.14072183204192099,7,0.43820224719101125,0.025463631320308273,0.8841059602649006
GLD-GDX,rolling_ols,threshold_z,full_2013_2025,no_cost,0.3665749841030577,0.023685816944933435,0.07067463663996251,0.3362055092289158,-0.14062530356644248,56,0.4843405381561535,0.03916897136600409,0.7266025641025641
GLD-GDX,rolling_ols,threshold_z,full_2013_2025,tc_5bps,0.29675718333845735,0.018646655078779384,0.07067145999545309,0.25701180650448663,-0.14285709175893974,56,0.4843405381561535,0.03916897136600409,0.7266025641025641
GLD-GDX,rolling_ols,threshold_z,full_2013_2025,tc_10bps,0.2268355690918103,0.013630023845795813,0.07069866989008122,0.18247886628830923,-0.14508393919485418,56,0.4843405381561535,0.03916897136600409,0.7266025641025641
GLD-GDX,rolling_ols,proportional,book_era_2013_2022,no_cost,0.490384435557663,0.025529325037329187,0.05443548597038894,0.2861957089288698,-0.0918587214799286,1,0.505857740585774,0.10345417029462546,0.9499205087440381
GLD-GDX,rolling_ols,proportional,book_era_2013_2022,tc_5bps,0.25073995745135813,0.012246698288660873,0.054475121331322825,0.12922316347933283,-0.10282570282612499,1,0.47489539748953974,0.10345417029462546,0.9499205087440381
GLD-GDX,rolling_ols,proportional,book_era_2013_2022,tc_10bps,0.011441062323577235,-0.0008653180473287003,0.054528515797437255,-0.008605940413539681,-0.13768753147448137,1,0.4531380753138075,0.10345417029462546,0.9499205087440381
GLD-GDX,rolling_ols,proportional,oos_2023_2025,no_cost,-0.2225297046286947,-0.012806258537641502,0.05188821659190436,-0.03042029959503545,-0.08615902591001383,1,0.4444444444444444,0.09572541670553553,0.9983443708609272
GLD-GDX,rolling_ols,proportional,oos_2023_2025,tc_5bps,-0.4546117517597349,-0.024644748783298476,0.05193018421855648,-0.05805577604260148,-0.09602797852538457,1,0.43781094527363185,0.09572541670553553,0.9983443708609272
GLD-GDX,rolling_ols,proportional,oos_2023_2025,tc_10bps,-0.6861261477491035,-0.03634256129999036,0.05198675875962167,-0.0849065079836584,-0.11070829872807286,1,0.4311774461028192,0.09572541670553553,0.9983443708609272
GLD-GDX,rolling_ols,proportional,full_2013_2025,no_cost,0.3589033776382777,0.018067216315241108,0.053952355005888304,0.24818767227599725,-0.0918587214799286,1,0.4939879759519038,0.10179235641639325,0.9596153846153846
GLD-GDX,rolling_ols,proportional,full_2013_2025,tc_5bps,0.12108931095005024,0.005091328652342186,0.05399192945597056,0.06489432935151163,-0.10282570282612499,1,0.467935871743487,0.10179235641639325,0.9596153846153846
GLD-GDX,rolling_ols,proportional,full_2013_2025,tc_10bps,-0.11634670536497492,-0.007720563059655627,0.05404528949963117,-0.0914985818766969,-0.16396764483560947,1,0.44889779559118237,0.10179235641639325,0.9596153846153846
GLD-GDX,kalman_basic,threshold_z,book_era_2013_2022,no_cost,0.11869659155987355,0.006183897381907721,0.07674075757418546,0.06353644933985758,-0.13792853746861003,48,0.49106659447753115,0.042194560999488734,0.7335186656076251
GLD-GDX,kalman_basic,threshold_z,book_era_2013_2022,tc_5bps,0.04937468053098607,0.0008435466863672136,0.0768076194328554,0.00846081105972507,-0.13839111903722695,48,0.49106659447753115,0.042194560999488734,0.7335186656076251
GLD-GDX,kalman_basic,threshold_z,book_era_2013_2022,tc_10bps,-0.019819050870446824,-0.004470836053271698,0.07690393571599069,-0.043785519312868115,-0.138853455512178,48,0.49052517596101786,0.042194560999488734,0.7335186656076251
GLD-GDX,kalman_basic,threshold_z,oos_2023_2025,no_cost,0.7825601137700648,0.04739513527877426,0.061594309711533256,0.11738151594736812,-0.05003447552494362,16,0.4945054945054945,0.05484116341949384,0.7533112582781457
GLD-GDX,kalman_basic,threshold_z,oos_2023_2025,tc_5bps,0.6699656923137352,0.04018134814718066,0.06163190727272904,0.09902465268146687,-0.05017602251842915,16,0.4945054945054945,0.05484116341949384,0.7533112582781457
GLD-GDX,kalman_basic,threshold_z,oos_2023_2025,tc_10bps,0.5570620724002215,0.03301389930980725,0.06171893319822422,0.08096097334077124,-0.05031754901218366,16,0.4945054945054945,0.05484116341949384,0.7533112582781457
GLD-GDX,kalman_basic,threshold_z,full_2013_2025,no_cost,0.20737696137731468,0.012705026519683527,0.07412314653736092,0.16930512034456058,-0.13792853746861003,63,0.4915327833260964,0.044329589267504514,0.7376681614349776
GLD-GDX,kalman_basic,threshold_z,full_2013_2025,tc_5bps,0.13191382360749987,0.007059886276615801,0.07418407245972203,0.09106779882356153,-0.13839111903722695,63,0.4915327833260964,0.044329589267504514,0.7376681614349776
GLD-GDX,kalman_basic,threshold_z,full_2013_2025,tc_10bps,0.056549932125775915,0.001443678773955348,0.07427730225900012,0.018033349913338492,-0.138853455512178,63,0.49109856708640903,0.044329589267504514,0.7376681614349776
GLD-GDX,kalman_basic,proportional,book_era_2013_2022,no_cost,0.23038758066009266,0.012011020802738637,0.05951517533169345,0.12670771280416582,-0.09140172466920174,1,0.49662296384584825,0.10951290937079053,0.9996028594122319
GLD-GDX,kalman_basic,proportional,book_era_2013_2022,tc_5bps,-0.0014608013510031175,-0.0018626209228895796,0.05960380816306515,-0.018456337813166468,-0.13061205567761436,1,0.47079856972586415,0.10951290937079053,0.9996028594122319
GLD-GDX,kalman_basic,proportional,book_era_2013_2022,tc_10bps,-0.23257305024932864,-0.015547541452225921,0.05970466435953376,-0.1449303553888679,-0.19165233087308817,1,0.4473579658323401,0.10951290937079053,0.9996028594122319
GLD-GDX,kalman_basic,proportional,oos_2023_2025,no_cost,1.0143513369232797,0.04110580622528803,0.04052377854521227,0.10136721693505035,-0.03738704055073063,1,0.5008291873963516,0.13771807771324787,0.9983443708609272
GLD-GDX,kalman_basic,proportional,oos_2023_2025,tc_5bps,0.5852431128054982,0.023195465710412977,0.040586331787459864,0.05649888229309141,-0.03957092770009203,1,0.46434494195688225,0.13771807771324787,0.9983443708609272
GLD-GDX,kalman_basic,proportional,oos_2023_2025,tc_10bps,0.15735433067425858,0.005590965774256995,0.040675037880146175,0.013452933986743298,-0.04366368679538212,1,0.45107794361525705,0.13771807771324787,0.9983443708609272
GLD-GDX,kalman_basic,proportional,full_2013_2025,no_cost,0.3279790396624214,0.017038325511221197,0.05635706518392422,0.23282442219535548,-0.09140172466920174,1,0.49727651393784045,0.11490536636461894,0.9996796925048046
GLD-GDX,kalman_basic,proportional,full_2013_2025,tc_5bps,0.0709750023989418,0.0024153297033788768,0.0564404342356695,0.030338276542633658,-0.13061205567761436,1,0.4694008330663249,0.11490536636461894,0.9996796925048046
GLD-GDX,kalman_basic,proportional,full_2013_2025,tc_10bps,-0.18522463248876606,-0.011999035947515724,0.05653792406527338,-0.13890787182762943,-0.19165233087308817,1,0.44793335469400836,0.11490536636461894,0.9996796925048046
GLD-GDX,kalman_basic,kalman_z,book_era_2013_2022,no_cost,0.3511678135802083,0.015963395303817407,0.0484381538398983,0.17145610547432866,-0.0638512513147811,4,0.4852459016393443,0.0042452014784603205,0.12112787926926132
GLD-GDX,kalman_basic,kalman_z,book_era_2013_2022,tc_5bps,0.3401920978238553,0.015420557206188956,0.048428594599699656,0.16521688397047285,-0.06398447885712366,4,0.4852459016393443,0.0042452014784603205,0.12112787926926132
GLD-GDX,kalman_basic,kalman_z,book_era_2013_2022,tc_10bps,0.3291839081767056,0.014877804833151043,0.04842317443017357,0.1590085613024821,-0.06411769129476204,4,0.4852459016393443,0.0042452014784603205,0.12112787926926132
GLD-GDX,kalman_basic,kalman_z,oos_2023_2025,no_cost,0.14198621968357586,0.005441426093118817,0.045512313718263274,0.013091748773431444,-0.03977838786608853,2,0.49765258215962443,0.008431937355364981,0.3526490066225166
GLD-GDX,kalman_basic,kalman_z,oos_2023_2025,tc_5bps,0.11869301338529173,0.004374676007610878,0.04549296637709497,0.0105173892334125,-0.04004450493218386,2,0.49765258215962443,0.008431937355364981,0.3526490066225166
GLD-GDX,kalman_basic,kalman_z,oos_2023_2025,tc_10bps,0.09536089095682004,0.0033086386911007626,0.04548272480299205,0.007948562396036474,-0.04131380478362075,2,0.49765258215962443,0.008431937355364981,0.3526490066225166
GLD-GDX,kalman_basic,kalman_z,full_2013_2025,no_cost,0.3126438549554648,0.01391919963078081,0.04787966466727114,0.18679251450630008,-0.0638512513147811,6,0.49034749034749037,0.005055191379053023,0.16591928251121077
GLD-GDX,kalman_basic,kalman_z,full_2013_2025,tc_5bps,0.29941115523656897,0.013274121310729248,0.04786838623452675,0.17747192348053353,-0.06398447885712366,6,0.49034749034749037,0.005055191379053023,0.16591928251121077
GLD-GDX,kalman_basic,kalman_z,full_2013_2025,tc_10bps,0.28614200633646375,0.012629207158614708,0.04786216076197274,0.16822101316953586,-0.06411769129476204,6,0.49034749034749037,0.005055191379053023,0.16591928251121077
GLD-GDX,kalman_momentum,threshold_z,book_era_2013_2022,no_cost,0.0826094427173482,0.003412794073504255,0.08277468910960163,0.03462888533572239,-0.1928987951606663,92,0.4801536491677337,0.07656946099550367,0.6203335980937251
GLD-GDX,kalman_momentum,threshold_z,book_era_2013_2022,tc_5bps,-0.03389118490564222,-0.006232627830539905,0.08290595784155502,-0.060560348871869674,-0.23471619866071977,92,0.4795134443021767,0.07656946099550367,0.6203335980937251
GLD-GDX,kalman_momentum,threshold_z,book_era_2013_2022,tc_10bps,-0.14993224204171654,-0.015789855921566676,0.08308775392656939,-0.14703103929038674,-0.27542082588386463,92,0.4795134443021767,0.07656946099550367,0.6203335980937251
GLD-GDX,kalman_momentum,threshold_z,oos_2023_2025,no_cost,0.3979507235107334,0.024276682181488596,0.06568837838337638,0.0591766933411777,-0.08691234022031698,30,0.4731457800511509,0.10077514887414636,0.6473509933774835
GLD-GDX,kalman_momentum,threshold_z,oos_2023_2025,tc_5bps,0.20435445057178997,0.011347408341863652,0.06578309847500215,0.02741362643685008,-0.0964558965235083,30,0.4731457800511509,0.10077514887414636,0.6473509933774835
GLD-GDX,kalman_momentum,threshold_z,oos_2023_2025,tc_10bps,0.01130053475984487,-0.0014248176156906878,0.06596149682006693,-0.0034116413457975225,-0.10590419305571165,30,0.4731457800511509,0.10077514887414636,0.6473509933774835
GLD-GDX,kalman_momentum,threshold_z,full_2013_2025,no_cost,0.15312361677576605,0.0090759974395489,0.07985429321949088,0.11843941131030067,-0.1928987951606663,121,0.4795291709314227,0.0809413214944641,0.6258808456117874
GLD-GDX,kalman_momentum,threshold_z,full_2013_2025,tc_5bps,0.025368734062882713,-0.0011730686646147515,0.07997922480125265,-0.014436330446439993,-0.23471619866071977,121,0.4790174002047083,0.0809413214944641,0.6258808456117874
GLD-GDX,kalman_momentum,threshold_z,full_2013_2025,tc_10bps,-0.10191716727448627,-0.01132286071368771,0.08015955547274271,-0.13157832513593015,-0.29236929016439656,121,0.4790174002047083,0.0809413214944641,0.6258808456117874
GLD-GDX,kalman_momentum,proportional,book_era_2013_2022,no_cost,0.16621660804732047,0.00828987417269178,0.06076775172407947,0.08598943974722761,-0.1466572725867312,1,0.4958283671036949,0.15893826573253056,0.9996028594122319
GLD-GDX,kalman_momentum,proportional,book_era_2013_2022,tc_5bps,-0.16303390154138242,-0.011708878526721533,0.06088066235439544,-0.11102502798212155,-0.21691208313922836,1,0.45371473976956694,0.15893826573253056,0.9996028594122319
GLD-GDX,kalman_momentum,proportional,book_era_2013_2022,tc_10bps,-0.4908796417757257,-0.03131389710947752,0.061016654278043946,-0.2723201475827808,-0.3330271552086376,1,0.42431466030989273,0.15893826573253056,0.9996028594122319
GLD-GDX,kalman_momentum,proportional,oos_2023_2025,no_cost,0.3950434375020695,0.016469657536896554,0.04377050434392585,0.03992994482787937,-0.05260998332569652,1,0.5074626865671642,0.17685107159770674,0.9983443708609272
GLD-GDX,kalman_momentum,proportional,oos_2023_2025,tc_5bps,-0.11404404086451574,-0.005929791146649155,0.04377242761871082,-0.014153859270839009,-0.057627739559253544,1,0.4709784411276949,0.17685107159770674,0.9983443708609272
GLD-GDX,kalman_momentum,proportional,oos_2023_2025,tc_10bps,-0.6225722077927761,-0.027839087032237475,0.043810531861192506,-0.06543287443952983,-0.1003918153341273,1,0.4361525704809287,0.17685107159770674,0.9983443708609272
GLD-GDX,kalman_momentum,proportional,full_2013_2025,no_cost,0.22615644127052367,0.011503261663873943,0.0580077285765508,0.1522299858368974,-0.1466572725867312,1,0.49855815443768026,0.1622833187298822,0.9996796925048046
GLD-GDX,kalman_momentum,proportional,full_2013_2025,tc_5bps,-0.12613620073531562,-0.00897537236594459,0.05810288129959534,-0.10568472095292059,-0.21691208313922836,1,0.4575456584428068,0.1622833187298822,0.9996796925048046
GLD-GDX,kalman_momentum,proportional,full_2013_2025,tc_10bps,-0.4770740439719848,-0.029042427151134143,0.05822277528999725,-0.305894700260965,-0.3714564538775499,1,0.42710669657161165,0.1622833187298822,0.9996796925048046
GLD-GDX,kalman_momentum,kalman_z,book_era_2013_2022,no_cost,-0.006599328317504325,-0.0011003393409275697,0.040686292742203624,-0.010940427341269876,-0.14195798071109625,4,0.4423076923076923,0.0034140117985200858,0.020651310563939634
GLD-GDX,kalman_momentum,kalman_z,book_era_2013_2022,tc_5bps,-0.017128566224558377,-0.0015345215059664463,0.04078961900732245,-0.015227681050551722,-0.14385368271526425,4,0.4423076923076923,0.0034140117985200858,0.020651310563939634
GLD-GDX,kalman_momentum,kalman_z,book_era_2013_2022,tc_10bps,-0.027601470350126948,-0.001968720489688991,0.040897574032673405,-0.019498368602686944,-0.14574609749831785,4,0.4423076923076923,0.0034140117985200858,0.020651310563939634
GLD-GDX,kalman_momentum,kalman_z,oos_2023_2025,no_cost,1.004830573026385,0.014599620843303907,0.014528722004688998,0.035350235176684563,-0.0025515758761545104,1,0.5,0.0033706507173672387,0.006622516556291391
GLD-GDX,kalman_momentum,kalman_z,oos_2023_2025,tc_5bps,0.9890502144450223,0.014171681663063707,0.014331124810359476,0.03430387044283689,-0.003050612070085168,1,0.5,0.0033706507173672387,0.006622516556291391
GLD-GDX,kalman_momentum,kalman_z,oos_2023_2025,tc_10bps,0.9720053228462954,0.013743714083761516,0.014145498747140483,0.03325805288041095,-0.0035496479518778434,1,0.5,0.0033706507173672387,0.006622516556291391
GLD-GDX,kalman_momentum,kalman_z,full_2013_2025,no_cost,0.07030412268832777,0.001917993262564588,0.03709357657596091,0.02402306115596753,-0.14195798071109625,5,0.44642857142857145,0.0034056229154270936,0.017937219730941704
GLD-GDX,kalman_momentum,kalman_z,full_2013_2025,tc_5bps,0.058614830474826206,0.0014849955794455916,0.03717016416412117,0.018553820994382075,-0.14385368271526425,5,0.44642857142857145,0.0034056229154270936,0.017937219730941704
GLD-GDX,kalman_momentum,kalman_z,full_2013_2025,tc_10bps,0.04696698658381656,0.001051978839001766,0.037252004250587244,0.013111206503654271,-0.14574609749831785,5,0.44642857142857145,0.0034056229154270936,0.017937219730941704
V-MA,rolling_ols,threshold_z,book_era_2013_2022,no_cost,0.4390839432171829,0.021558777369923288,0.051615833648664095,0.2373328956123053,-0.12294176278665778,57,0.5053956834532374,0.04680305042986451,0.6629570747217806
V-MA,rolling_ols,threshold_z,book_era_2013_2022,tc_5bps,0.3244562020619568,0.015549415300598168,0.051675694007948095,0.16655236507038174,-0.12866342946052053,57,0.5047961630695443,0.04680305042986451,0.6629570747217806
V-MA,rolling_ols,threshold_z,book_era_2013_2022,tc_10bps,0.2098829168952968,0.009572541966201387,0.05178751669433891,0.09978964802563595,-0.13435038268526522,57,0.5047961630695443,0.04680305042986451,0.6629570747217806
V-MA,rolling_ols,threshold_z,oos_2023_2025,no_cost,0.12538303709186163,0.004781435992637917,0.04673867677887214,0.011498562003135149,-0.07533785460227266,12,0.495850622406639,0.04001595513866107,0.7980132450331126
V-MA,rolling_ols,threshold_z,oos_2023_2025,tc_5bps,0.01745722980417489,-0.00027805889380205784,0.046870374389119056,-0.0006663291970665508,-0.0793885671092782,12,0.495850622406639,0.04001595513866107,0.7980132450331126
V-MA,rolling_ols,threshold_z,oos_2023_2025,tc_10bps,-0.08977096062383148,-0.005314471468821469,0.04705066562060893,-0.012690614405914569,-0.08342337934383998,12,0.495850622406639,0.04001595513866107,0.7980132450331126
V-MA,rolling_ols,threshold_z,full_2013_2025,no_cost,0.3856300201669357,0.018434036507798623,0.050704255210935564,0.253767250513943,-0.12294176278665778,68,0.503951650395165,0.04516893373785005,0.6894230769230769
V-MA,rolling_ols,threshold_z,full_2013_2025,tc_5bps,0.27299620369492533,0.01265088159854666,0.05077652040928768,0.16841424873648703,-0.12866342946052053,68,0.5034867503486751,0.04516893373785005,0.6894230769230769
V-MA,rolling_ols,threshold_z,full_2013_2025,tc_10bps,0.16052158918097983,0.006897815842255461,0.05089976805794324,0.08883501920706349,-0.13435038268526522,68,0.5034867503486751,0.04516893373785005,0.6894230769230769
V-MA,rolling_ols,proportional,book_era_2013_2022,no_cost,0.3752871702321811,0.013915670689078175,0.03883702745096215,0.14795030220334482,-0.07862290570055294,1,0.5158995815899582,0.11240307566374463,0.9499205087440381
V-MA,rolling_ols,proportional,book_era_2013_2022,tc_5bps,0.010599310896974036,-0.0003448860441704893,0.038894094406362836,-0.0034380562877596166,-0.09175515048675835,1,0.4786610878661088,0.11240307566374463,0.9499205087440381
V-MA,rolling_ols,proportional,book_era_2013_2022,tc_10bps,-0.35272974831795867,-0.014406890946709772,0.03898320740037917,-0.13487946457112998,-0.18037407729802052,1,0.4506276150627615,0.11240307566374463,0.9499205087440381
V-MA,rolling_ols,proportional,oos_2023_2025,no_cost,0.5089539831089466,0.015426746260172264,0.03102283868957614,0.037374407966044965,-0.03919736523706241,1,0.48756218905472637,0.10741023156216331,0.9983443708609272
V-MA,rolling_ols,proportional,oos_2023_2025,tc_5bps,0.07260954723959108,0.0017759966382799863,0.031063520257618275,0.004262035073746118,-0.04316781985614025,1,0.4560530679933665,0.10741023156216331,0.9983443708609272
V-MA,rolling_ols,proportional,oos_2023_2025,tc_10bps,-0.362249276333805,-0.011692869548244,0.031133757255228958,-0.027797250328287837,-0.05717308034467535,1,0.42786069651741293,0.10741023156216331,0.9983443708609272
V-MA,rolling_ols,proportional,full_2013_2025,no_cost,0.39812148667088526,0.01430820595832305,0.037448119232404015,0.19231146848016878,-0.07862290570055294,1,0.5106880427521711,0.11124064526455077,0.9596153846153846
V-MA,rolling_ols,proportional,full_2013_2025,tc_5bps,0.02380062329819265,0.00018881890147848246,0.03750236232542878,0.0023402713191287283,-0.09175515048675835,1,0.47461589846359387,0.11124064526455077,0.9596153846153846
V-MA,rolling_ols,proportional,full_2013_2025,tc_10bps,-0.3491472371832072,-0.013735959835025624,0.03758798669212195,-0.1573832660237645,-0.18037407729802052,1,0.44655978623914494,0.11124064526455077,0.9596153846153846
V-MA,kalman_basic,threshold_z,book_era_2013_2022,no_cost,0.8833177640096607,0.05331977237727892,0.06090794013003455,0.6804411840991289,-0.0803395958803576,67,0.5073606729758149,0.05489576798798735,0.7553613979348689
V-MA,kalman_basic,threshold_z,book_era_2013_2022,tc_5bps,0.7682840497244162,0.046053062451576476,0.06102456342342052,0.5681296425357489,-0.08136284483192852,67,0.5073606729758149,0.05489576798798735,0.7553613979348689
V-MA,kalman_basic,threshold_z,book_era_2013_2022,tc_10bps,0.6531431996381969,0.038833018683901654,0.061192295924175834,0.46327561142727336,-0.08238542464685807,67,0.5073606729758149,0.05489576798798735,0.7553613979348689
V-MA,kalman_basic,threshold_z,oos_2023_2025,no_cost,0.44983635815562845,0.019855478802320414,0.046060060976593035,0.04825179127454926,-0.059305418945742906,14,0.501039501039501,0.04653306737424589,0.7963576158940397
V-MA,kalman_basic,threshold_z,oos_2023_2025,tc_5bps,0.3218066411103533,0.01388886218647123,0.04616537292618304,0.03361267989277339,-0.060360216776636735,14,0.501039501039501,0.04653306737424589,0.7963576158940397
V-MA,kalman_basic,threshold_z,oos_2023_2025,tc_10bps,0.19411744883808035,0.007954307719806541,0.04632843240861001,0.01917111204496158,-0.06141430493969862,14,0.501039501039501,0.04653306737424589,0.7963576158940397
V-MA,kalman_basic,threshold_z,full_2013_2025,no_cost,0.815504953714207,0.046937750499193465,0.05833180446704171,0.7652138231245678,-0.0803395958803576,80,0.5067114093959731,0.05295792301052776,0.763613068545804
V-MA,kalman_basic,threshold_z,full_2013_2025,tc_5bps,0.6997488699215969,0.03996926556606262,0.05844550661041699,0.6250440633606726,-0.08136284483192852,80,0.5067114093959731,0.05295792301052776,0.763613068545804
V-MA,kalman_basic,threshold_z,full_2013_2025,tc_10bps,0.5839281793301218,0.03304384024320961,0.05861076775327078,0.49594510014686044,-0.08238542464685807,80,0.5067114093959731,0.05295792301052776,0.763613068545804
V-MA,kalman_basic,proportional,book_era_2013_2022,no_cost,0.9002284258132568,0.037942534103019065,0.04236511958022996,0.4507906038217151,-0.05713274804639973,1,0.5188716726261422,0.1264469505688312,0.9996028594122319
V-MA,kalman_basic,proportional,book_era_2013_2022,tc_5bps,0.5232774018080752,0.02153548853964815,0.042436323565091874,0.2372604988923277,-0.06220338292878863,1,0.47079856972586415,0.1264469505688312,0.9996028594122319
V-MA,kalman_basic,proportional,book_era_2013_2022,tc_10bps,0.1474743059553619,0.005385358216685399,0.042540653608190405,0.05513261876396225,-0.08388415904173742,1,0.4505363528009535,0.1264469505688312,0.9996028594122319
V-MA,kalman_basic,proportional,oos_2023_2025,no_cost,0.613968220684389,0.018155293895210978,0.030039100232727847,0.04406815715015178,-0.03499113199179828,1,0.49585406301824214,0.11033914015607622,0.9983443708609272
