eg_stat,eg_pvalue,ols_gamma,ols_mu,adf_stat,adf_pvalue,half_life,correlation,pair,desc
-4.023919991819563,0.006636956352506065,0.5421004245543084,2.696955606808764,-3.865056116057231,0.0023076078455803195,41.0874389298457,0.8041196993055103,EWA-EWC,Australia vs Canada ETFs (book)
-4.305396992309682,0.0025112614146321293,0.29294517217936555,9.667532419052556,-4.482344798871885,0.00021159998644928405,44.11120718409468,0.7258946992656513,KO-PEP,Coca-Cola vs Pepsi (book)
-3.2724512436666755,0.0586238816507532,3.3258582374588843,56.851005261903666,-3.5461363169733673,0.00687832370299546,60.26657983890929,0.7642125377763566,GLD-GDX,Gold vs gold miners
-3.0956813616078325,0.08917349389973284,0.5683590438478795,16.245673373617194,-4.002769645847126,0.0013960778100734637,45.752132432853244,0.8765246923569358,V-MA,Visa vs Mastercard
-1.1897384169751262,0.8605674925796956,0.4207875447179377,20.89616083675307,-1.3026170722695478,0.627974150990285,408.32233507424024,0.8349053888286673,XOM-CVX,Exxon vs Chevron
-2.2577587402911723,0.39480913443391275,1.4920769767108137,15.293854734802977,-2.658758643815768,0.08145071625684264,110.67166026208038,0.7953855410649343,HD-LOW,Home Depot vs Lowe's
-4.163926847945781,0.00413439729729123,3.252671063387351,62.65151629432651,-3.8502449125618923,0.0024331112173533276,66.99531968876074,0.8755493371508727,GS-MS,Goldman vs Morgan Stanley
-0.973314999286544,0.9077924823552459,0.7200042509514973,20.184084465953262,-0.840777102799884,0.8068497662701439,1298.1657507637196,0.311726618068788,AAPL-XOM,Apple vs Exxon (junk/control)
